-30.0058650064714,-89.9923892833981,89.9923892833981,-90,-90,149.994134993529,0
-4.48895613425972,-65.0646459414968,82.6225085638345,-107.557862622338,-90.0000000000013,85.5110438657433,0
-4.48895342422133,-53.5827460939198,94.4435853941991,-130.86083930028,-89.999999999999,85.5110465757789,1
-4.48895342422105,-65.0648232796368,82.6226741092706,-107.557850829634,-89.9999999999994,85.5110465757797,1
2.40307906429477,-49.2929649150844,55.482604566422,-96.189639651338,-89.9999999999989,92.4030790642955,1
2.40306409443665,-41.5200914455499,69.4425399866381,-117.922448541088,-90,92.4030640944367,0
2.40306409443654,-49.2933359294553,55.4832654701023,-96.1899295406462,-89.9999999999998,92.403064094437,0
-34.4668336544088,-1.40394775392024,-52.0057945197247,-36.5902577263553,-89.9999999999999,145.533166345591,0
-34.4668335514073,19.7466318956775,-68.2105121457845,-41.5361197498928,-90.0000000000002,145.533166448599,1
-34.4668335514073,-1.40326353933061,-52.0073840989258,-36.5893523617436,-90.0000000000001,145.533166448596,1
2.40309626941105,-49.6525104116983,48.0288124633665,-88.3763020516667,-89.9999999999984,92.4030962694142,1
2.4030640944361,-44.7244595071287,66.6984688963133,-111.974009389182,-89.9999999999992,92.4030640944396,0
2.40306409443606,-49.6512327630157,48.0257686244378,-88.3745358614194,-89.9999999999989,92.4030640944402,0
-16.9244878208834,-12.551182997333,-47.1873844884757,-30.2614325141902,-90.0000000000007,163.075512179117,0
-16.9244883330019,11.2585913519217,-71.3526510021776,-29.9059403497472,-89.999999999999,163.075511666994,1
-16.9244883330013,-12.5495664914607,-47.1910795917218,-30.2593539168202,-89.9999999999998,163.075511666996,1
2.40306409470998,-48.8687683185676,39.8967003603534,-81.0279320417835,-90.0000000000039,92.4030640947128,1
2.40306409443658,-46.8637757553076,63.5206337595646,-106.656858004257,-89.9999999999998,92.4030640944374,0
2.40306409443662,-48.8687570928152,39.8966764039285,-81.0279193111134,-89.9999999999999,92.4030640944364,0
-30.0058642348247,-89.9923893030451,89.9923887253838,-89.9999994223357,-90.0000000000025,149.994135765177,0
